Question,Label
Is the education degrees nationally recognized? Is the education degrees nationally recognized?,0
Are the courses on campus the same as the on-campus courses?,0
Are the distance learning courses equivalent to the on-campus courses?,0
Are the courses the same as the on-campus courses? Are the courses the same as the on-campus courses?,0
Are postgraduate students eligible for Commonwealth Supported Places (CSP)?,0
Is it possible for Postgraduate students to be eligible for Commonwealth Supported Places (CSP)?,0
Is Postgraduate students eligible for Commonwealth Supported Places (CSP)?,0
Are there any part time placements for education students?,0
Are part-time placements available for education students in part-time placements?,0
Is work for education students part time?,0
Are exams only held at the end of each teaching period?,0
Is it possible to take exams only at the end of a teaching session?,0
Is exams only administered at the end of each teaching session? Is it true that exams are only administered at the end of each teaching session?,0
Am I eligible for a student concession card when studying online?,0
Is it possible to obtain a student concession card for online studies?,0
"When studying online, am I eligible for a student discount card?",0
Am I eligible for a Commonwealth Supported Place and a HELP loan?,0
Can I apply for a Commonwealth Supported Place and a HELP loan together?,0
Am I eligible for a Commonwealth Supported Place and a HELP loan?,0
Am I able to study at Swinburne Online if I don't live in Victoria?,0
Can I attend Swinburne Online for my studies even if I don't live in Victoria?,0
"If I don't live in Victoria, will I be able to study at Swinburne Online?",0
In what country is Normandy located?,1
When were the Normans in Normandy?,1
When were the Normans in Normandy?,1
From which countries did the Norse originate?,1
Who was the Norse leader?,1
What century did the Normans first gain their separate identity?,1
What century did the Normans first gain their separate identity?,1
What century did the Normans first gain their separate identity?,1
Who was the duke in the battle of Hastings?,1
Who ruled the duchy of Normandy,1
What religion were the Normans,1
What religion were the Normans,1
What is the original meaning of the word Norman?,1
What is the original meaning of the word Norman?,1
When was the Latin version of the word Norman first recorded?,1
When was the Duchy of Normandy founded?,1
Who did Rollo sign the treaty of Saint-Clair-sur-Epte with?,1
What river originally bounded the Duchy,1
What river originally bounded the Duchy,1
Who upon arriving gave the original viking settlers a common identity?,1
What was the Norman religion?,1
What part of France were the Normans located?,1
What part of France were the Normans located?,1
What was one of the Norman's major exports?,1
"Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?",1
"Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?",1
"Who was the Normans' main enemy in Italy, the Byzantine Empire and Armenia?",1
When did Herve serve as a Byzantine general?,1
When did Herve serve as a Byzantine general?,1
When did Robert Crispin go up against the Turks?,1
When did Robert Crispin go up against the Turks?,1
Who ruined Roussel de Bailleul's plans for an independent state?,1
What was the name of the Norman castle?,1
Who was the leader when the Franks entered the Euphrates valley?,1
Who did the Normans team up with in Anatolia?,1
What were the origins of the Raouliii family?,1
What were the origins of the Raouliii family?,1
